1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,info,ID
2,3,4,2,2,8,11,3,1,6,8,8,6,12,0,7,no_info,2167
2,4,4,3,2,7,9,2,4,10,6,7,5,9,0,7,no_info,2168
4,5,6,5,5,7,8,5,3,6,5,8,6,8,4,7,no_info,2169
4,5,7,4,4,7,11,2,2,6,9,8,7,11,0,8,no_info,2170
3,8,5,6,4,5,10,2,3,8,9,9,7,11,1,7,no_info,2171
5,9,8,7,8,5,7,3,4,9,9,9,7,5,2,7,no_info,2172
3,8,3,6,3,7,7,12,1,6,6,8,5,8,0,8,no_info,2173
2,0,2,1,1,7,8,4,0,7,8,8,6,10,0,8,no_info,2174
5,11,7,8,6,7,6,8,5,6,4,7,4,8,3,7,no_info,2175
5,9,8,7,5,6,9,5,5,7,7,7,6,9,1,6,no_info,2176
1,0,2,0,0,7,8,4,0,7,8,8,5,9,0,8,no_info,2177
4,2,5,3,3,8,6,6,4,6,7,8,7,6,2,6,no_info,2178
5,8,7,6,5,8,6,6,6,6,7,6,9,7,3,6,no_info,2179
3,5,5,3,2,9,7,3,5,10,3,5,5,9,1,7,no_info,2180
3,5,6,4,3,7,9,2,5,10,6,6,5,9,1,7,no_info,2181
4,6,5,4,3,7,8,6,6,7,7,6,6,9,2,6,no_info,2182
4,9,6,7,3,9,8,4,1,7,8,8,8,9,0,8,no_info,2183
7,8,10,6,7,12,6,3,5,9,2,5,9,6,2,8,no_info,2184
2,5,3,3,2,7,8,5,4,7,6,6,5,9,1,6,no_info,2185
5,7,5,5,5,5,10,3,2,9,8,7,6,11,2,6,no_info,2186
2,0,2,1,1,8,8,4,0,7,8,8,6,9,0,8,no_info,2187
6,9,9,6,5,7,9,2,5,10,5,6,6,9,1,7,no_info,2188
6,11,9,8,7,7,6,6,6,6,7,7,10,8,3,6,no_info,2189
2,3,3,1,2,5,10,4,2,9,8,7,5,11,1,6,no_info,2190
6,9,7,4,3,12,2,3,2,10,3,9,6,4,1,9,no_info,2191
3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,no_info,2192
5,9,7,7,5,7,8,4,1,7,9,8,8,10,0,8,no_info,2193
14,15,14,8,7,10,11,7,4,4,6,10,10,13,3,6,no_info,2194
5,7,7,6,8,5,8,5,4,6,5,9,11,9,4,8,no_info,2195
2,1,3,2,2,7,6,6,4,6,7,7,7,6,2,7,no_info,2196
4,9,5,6,5,7,6,10,1,7,8,8,8,4,1,7,no_info,2197
12,13,12,7,5,2,10,3,3,10,12,8,9,10,0,7,no_info,2198
1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,no_info,2199
8,10,12,8,9,4,8,3,5,10,10,10,13,8,5,8,no_info,2200
3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,no_info,2201
12,13,11,7,5,8,11,3,3,5,10,7,8,12,1,6,no_info,2202
6,8,8,7,8,7,7,5,4,7,5,8,8,8,6,6,no_info,2203
5,9,8,7,7,10,6,2,4,9,5,7,7,6,2,8,no_info,2204
3,4,5,3,3,7,11,2,2,7,9,8,7,11,1,8,no_info,2205
5,10,7,8,6,6,8,8,6,8,6,7,3,7,3,8,no_info,2206
4,2,6,3,3,9,11,3,2,5,9,8,8,11,2,8,no_info,2207
6,7,8,5,3,5,9,3,5,11,9,9,6,8,1,8,no_info,2208
5,8,7,6,7,6,8,3,4,8,7,9,6,9,5,5,no_info,2209
3,6,4,4,3,8,8,6,5,6,6,5,5,9,2,5,no_info,2210
3,8,5,6,9,7,7,6,1,7,6,8,8,12,2,11,no_info,2211
3,9,4,7,4,7,7,12,1,6,6,8,5,8,0,7,no_info,2212
6,10,9,7,5,10,7,3,5,10,3,5,6,9,1,7,no_info,2213
4,5,6,4,3,7,8,2,5,10,6,6,5,9,1,7,no_info,2214
8,8,11,7,12,7,7,5,5,6,5,8,10,9,9,8,no_info,2215
4,9,7,7,5,9,10,2,3,6,9,8,7,11,1,8,no_info,2216
5,9,8,7,11,8,6,3,2,8,4,8,13,6,3,7,no_info,2217
4,6,6,4,5,8,7,6,3,6,8,8,6,8,3,7,no_info,2218
4,3,6,4,2,11,8,5,1,6,9,8,8,10,0,8,no_info,2219
2,3,4,1,1,5,9,3,4,11,8,8,5,8,0,7,no_info,2220
9,13,8,7,4,5,9,4,6,3,4,11,6,10,2,7,no_info,2221
8,9,8,4,3,7,10,3,2,7,10,7,9,12,1,6,no_info,2222
8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8,no_info,2223
4,7,5,5,5,8,6,6,4,7,7,8,8,5,2,7,no_info,2224
4,4,5,3,3,7,6,6,5,6,7,7,8,6,3,7,no_info,2225
4,7,6,5,5,7,9,6,4,8,8,7,6,8,3,8,no_info,2226
5,7,7,5,3,6,8,5,1,7,8,8,8,9,0,8,no_info,2227
4,7,6,5,4,4,7,4,5,10,11,10,6,5,2,6,no_info,2228
8,12,9,6,5,3,8,5,6,4,2,11,8,8,2,8,no_info,2229
2,0,3,1,1,8,8,4,0,7,8,8,6,10,0,8,no_info,2230
5,11,5,8,5,7,7,13,1,6,6,8,6,8,1,9,no_info,2231
3,2,5,4,3,7,10,2,2,7,9,8,7,11,0,8,no_info,2232
3,4,4,3,3,7,6,6,4,6,7,8,7,5,2,8,no_info,2233
4,9,5,4,2,7,8,3,3,12,9,9,5,9,0,8,no_info,2234
4,8,5,6,5,6,6,7,5,6,5,7,3,7,3,8,no_info,2235
7,9,8,4,4,4,8,2,3,8,10,8,9,11,2,5,no_info,2236
3,5,6,4,3,6,9,2,4,10,7,7,5,8,1,8,no_info,2237
2,3,3,2,2,8,6,6,4,7,8,8,6,5,2,8,no_info,2238
4,7,6,5,4,8,8,6,5,7,6,5,5,9,2,6,no_info,2239
5,9,8,6,3,4,8,5,2,7,9,8,8,9,0,8,no_info,2240
6,11,8,8,5,7,8,6,6,7,7,5,7,10,3,4,no_info,2241
1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,no_info,2242
4,9,6,6,3,7,8,4,1,6,8,8,8,9,0,8,no_info,2243
7,13,8,7,5,9,3,2,2,9,4,9,6,2,1,9,no_info,2244
6,9,6,5,3,2,10,2,3,10,11,9,6,11,1,6,no_info,2245
8,9,8,6,5,1,10,2,3,10,11,9,7,10,1,7,no_info,2246
4,6,6,4,4,11,7,2,4,9,3,6,7,6,2,8,no_info,2247
5,8,7,6,3,10,8,5,1,7,8,8,8,9,0,8,no_info,2248
4,5,6,4,6,8,7,4,4,6,5,8,9,8,6,9,no_info,2249
6,8,9,7,10,9,8,5,4,7,6,7,13,10,7,5,no_info,2250
5,8,5,6,4,1,10,3,3,11,11,9,5,11,1,7,no_info,2251
5,9,6,7,4,8,7,13,2,6,9,8,8,6,0,8,no_info,2252
4,7,6,5,3,5,8,4,1,7,9,8,8,9,0,8,no_info,2253
4,5,7,4,4,6,6,3,4,9,9,10,7,5,2,8,no_info,2254
8,11,11,8,5,7,8,3,5,10,6,7,7,9,2,7,no_info,2255
3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,no_info,2256
3,1,3,3,2,7,9,5,4,7,6,7,4,8,1,7,no_info,2257
8,10,9,6,4,8,6,3,4,13,4,8,6,8,0,7,no_info,2258
5,11,9,8,12,10,6,3,3,8,4,7,11,6,5,4,no_info,2259
5,6,7,6,6,6,9,4,3,6,5,9,8,7,5,9,no_info,2260
6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,no_info,2261
8,8,8,6,5,4,11,3,3,9,9,7,8,11,2,6,no_info,2262
6,10,9,8,14,9,7,5,2,7,6,8,11,11,4,8,no_info,2263
5,9,6,5,3,2,10,5,3,13,12,9,4,9,0,8,no_info,2264
2,3,4,2,2,7,11,2,2,7,9,8,5,11,0,8,no_info,2265
7,9,10,7,6,4,7,3,5,10,10,10,8,5,2,7,no_info,2266
9,9,12,8,13,8,8,4,4,7,6,7,12,9,7,3,no_info,2267
3,2,4,3,3,5,10,2,2,8,9,9,6,11,0,8,no_info,2268
4,8,6,6,5,8,6,2,4,9,6,8,7,6,2,8,no_info,2269
5,7,6,6,6,8,6,5,4,7,5,8,7,9,6,3,no_info,2270
8,12,10,7,4,12,4,3,3,13,1,7,5,7,0,8,no_info,2271
5,7,7,5,5,8,7,2,4,9,7,8,7,6,2,8,no_info,2272
6,12,8,7,5,13,2,5,2,11,1,9,7,2,1,8,no_info,2273
5,10,7,8,9,7,9,6,5,7,6,8,7,9,6,10,no_info,2274
4,3,4,1,2,3,11,3,2,10,10,8,6,11,1,7,no_info,2275
5,4,5,7,3,7,7,15,2,4,6,8,6,8,0,8,no_info,2276
7,9,6,4,2,7,10,4,5,4,5,10,5,9,2,7,no_info,2277
5,8,5,6,5,8,5,11,0,7,8,8,7,5,0,8,no_info,2278
4,2,5,4,3,7,8,5,6,7,6,5,6,9,2,6,no_info,2279
6,9,9,7,11,6,5,4,2,6,4,9,14,6,4,6,no_info,2280
4,8,7,6,6,7,11,2,2,6,8,8,7,12,1,8,no_info,2281
3,8,5,6,4,9,10,2,2,6,8,8,7,11,1,8,no_info,2282
2,2,3,3,2,7,9,5,4,7,6,6,4,9,1,6,no_info,2283
4,6,5,4,4,7,5,11,0,7,9,8,8,6,1,8,no_info,2284
5,8,7,6,5,8,8,6,6,6,5,3,8,10,5,8,no_info,2285
4,8,6,7,6,6,8,5,3,6,5,9,8,7,5,9,no_info,2286
4,8,5,6,4,7,7,13,1,6,6,8,5,8,0,8,no_info,2287
7,9,9,7,6,7,8,4,1,7,9,8,8,10,0,8,no_info,2288
5,11,7,8,4,5,8,5,2,7,8,8,8,10,0,8,no_info,2289
4,9,7,6,5,7,8,4,1,7,9,8,7,11,0,8,no_info,2290
6,11,10,8,14,8,7,3,3,8,4,7,12,4,4,6,no_info,2291
3,4,5,3,3,8,6,2,4,8,5,7,8,7,2,8,no_info,2292
6,8,6,6,5,4,10,2,3,9,9,8,7,11,2,6,no_info,2293
3,7,4,5,3,7,7,11,1,7,9,8,8,5,0,8,no_info,2294
6,5,7,4,4,5,11,4,2,9,8,7,7,11,2,6,no_info,2295
4,4,5,6,3,7,7,12,1,7,9,8,8,6,0,8,no_info,2296
3,7,5,5,5,7,11,2,2,6,8,8,6,11,1,8,no_info,2297
5,5,7,4,6,9,8,4,5,6,6,7,8,6,6,5,no_info,2298
10,11,10,8,7,1,11,3,3,11,11,9,8,10,1,7,no_info,2299
4,8,6,6,6,7,9,3,4,7,6,7,6,8,6,4,no_info,2300
4,6,5,4,3,11,7,4,5,10,1,4,5,9,1,7,no_info,2301
2,3,3,1,1,8,8,2,4,11,5,6,4,8,0,7,no_info,2302
3,8,4,6,4,7,7,12,1,6,6,8,5,8,0,8,no_info,2303
4,7,6,5,3,5,9,3,4,10,8,8,5,9,1,7,no_info,2304
5,9,7,7,8,8,7,6,4,6,7,8,8,6,2,7,no_info,2305
6,10,7,8,4,7,7,13,2,7,9,8,9,6,0,8,no_info,2306
6,9,5,5,3,8,11,5,4,4,6,10,6,11,2,6,no_info,2307
6,5,8,5,9,8,7,5,5,7,5,8,9,9,7,9,no_info,2308
6,9,8,7,7,8,4,6,2,7,6,7,7,7,6,5,no_info,2309
5,8,5,6,4,7,10,4,2,8,6,6,6,11,2,6,no_info,2310
5,9,7,7,5,4,9,3,4,9,10,9,6,7,1,8,no_info,2311
7,9,10,7,5,10,8,3,6,11,1,3,5,9,1,7,no_info,2312
10,11,10,6,5,7,11,5,5,4,4,10,9,10,2,7,no_info,2313
4,5,5,8,3,7,7,14,2,4,6,8,6,8,0,8,no_info,2314
4,7,7,5,5,9,12,2,2,6,8,8,8,13,1,7,no_info,2315
6,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,no_info,2316
4,2,5,3,3,5,11,3,2,8,9,9,7,10,1,8,no_info,2317
7,7,7,5,4,4,10,3,3,10,9,8,7,11,2,6,no_info,2318
3,1,4,3,3,6,6,6,4,7,7,10,7,5,2,9,no_info,2319
2,3,3,1,2,8,7,6,3,6,7,8,6,5,1,7,no_info,2320
4,7,4,5,2,7,7,14,2,5,6,8,6,8,0,8,no_info,2321
4,4,5,3,4,9,6,6,4,6,7,5,9,5,3,6,no_info,2322
3,4,5,3,2,7,9,2,4,10,6,7,5,8,0,7,no_info,2323
6,7,8,6,8,8,8,5,5,8,5,6,6,9,7,3,no_info,2324
1,0,2,0,0,7,8,3,0,7,8,8,5,9,0,8,no_info,2325
9,15,8,8,4,8,10,5,4,5,6,10,7,12,2,6,no_info,2326
4,6,6,6,6,6,9,5,3,6,4,8,7,8,4,9,no_info,2327
2,0,2,0,1,7,6,10,0,7,9,8,6,6,0,8,no_info,2328
3,6,5,4,3,8,9,3,4,10,5,6,5,8,1,7,no_info,2329
7,7,9,5,7,5,7,3,5,10,9,10,9,5,4,8,no_info,2330
1,0,1,1,0,7,7,10,0,5,6,8,4,8,0,8,no_info,2331
12,14,12,8,7,4,8,2,4,8,10,8,10,11,2,5,no_info,2332
5,7,6,5,6,7,8,6,3,8,8,7,7,9,4,9,no_info,2333
4,8,6,6,3,7,8,4,1,7,8,8,8,9,0,8,no_info,2334
3,5,5,4,2,6,8,3,4,10,7,8,5,8,1,8,no_info,2335
7,12,8,6,4,5,9,5,4,13,11,9,6,9,0,9,no_info,2336
8,9,12,8,13,7,7,5,5,7,5,8,10,9,9,7,no_info,2337
4,5,7,4,3,7,9,3,5,11,6,6,6,8,1,7,no_info,2338
5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,no_info,2339
9,13,11,8,6,10,2,2,3,9,3,9,7,2,1,9,no_info,2340
6,11,7,8,6,7,7,13,1,6,6,8,6,8,0,8,no_info,2341
3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,no_info,2342
7,10,9,8,6,6,9,2,4,9,8,8,7,7,2,7,no_info,2343
11,12,11,6,5,7,10,5,4,4,5,11,11,13,2,7,no_info,2344
5,10,7,8,5,7,8,5,5,7,7,7,6,7,3,7,no_info,2345
8,12,8,6,4,2,9,2,2,10,11,9,8,10,0,7,no_info,2346
3,3,4,2,2,8,6,6,3,6,7,8,6,6,1,7,no_info,2347
4,7,6,5,4,7,9,6,6,7,6,6,6,8,1,6,no_info,2348
3,3,5,2,2,5,6,4,3,10,10,10,6,5,2,7,no_info,2349
6,12,7,6,5,8,8,3,3,6,9,7,10,10,3,6,no_info,2350
4,7,6,5,3,8,8,4,1,7,8,8,8,9,0,8,no_info,2351
3,6,4,4,2,8,6,11,1,6,9,8,7,6,0,8,no_info,2352
6,7,8,6,10,7,7,5,5,7,5,8,10,8,8,8,no_info,2353
8,9,11,8,12,7,9,4,4,7,5,8,12,6,6,7,no_info,2354
5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,no_info,2355
4,10,6,8,5,8,8,6,5,7,6,6,6,9,2,6,no_info,2356
4,3,4,5,3,7,7,12,1,7,9,8,8,6,0,8,no_info,2357
4,10,6,8,7,8,7,6,2,7,8,8,9,7,4,9,no_info,2358
2,3,4,2,2,7,10,2,2,7,9,8,6,11,0,8,no_info,2359
7,14,9,8,5,3,9,4,4,13,12,10,6,9,0,8,no_info,2360
5,8,7,6,7,8,6,6,5,7,7,10,11,6,2,9,no_info,2361
3,5,6,3,2,7,9,2,5,10,6,6,5,8,1,7,no_info,2362
5,9,5,4,2,9,11,5,3,5,6,9,5,11,2,6,no_info,2363
6,9,10,7,12,7,5,3,2,7,5,8,15,7,4,6,no_info,2364
5,6,8,4,5,9,6,2,4,9,5,7,8,6,2,8,no_info,2365
3,8,5,6,5,11,11,2,2,5,8,7,7,12,1,7,no_info,2366
3,11,5,8,4,12,3,3,3,10,2,9,2,7,3,9,no_info,2367
6,11,6,6,3,7,6,4,8,9,5,9,3,7,9,10,no_info,2368
9,14,8,8,4,9,6,3,8,9,4,7,5,8,5,9,no_info,2369
2,4,3,3,2,7,7,5,5,6,6,9,2,8,4,9,no_info,2370
2,2,4,4,2,8,2,1,2,7,2,8,2,7,3,7,no_info,2371
3,7,4,5,2,7,4,2,0,6,2,8,2,7,1,7,no_info,2372
3,6,4,4,3,8,8,7,4,7,7,8,3,8,2,8,no_info,2373
1,5,1,4,1,8,7,1,7,7,6,7,0,8,3,7,no_info,2374
3,5,5,4,2,7,4,1,8,8,2,10,0,7,2,8,no_info,2375
3,7,5,5,3,8,8,3,8,6,6,7,3,8,6,8,no_info,2376
2,5,3,4,2,7,7,5,9,6,6,8,1,8,7,8,no_info,2377
3,7,5,5,4,10,5,2,6,8,5,5,3,7,5,7,no_info,2378
5,11,8,8,10,8,5,5,2,8,8,8,6,9,4,8,no_info,2379
5,9,4,4,2,9,10,4,4,6,10,6,4,11,3,7,no_info,2380
3,7,4,5,2,4,4,3,10,2,1,7,0,7,2,5,no_info,2381
5,7,8,5,6,5,9,3,6,10,8,8,3,8,3,6,no_info,2382
5,4,6,6,2,6,7,7,11,8,6,13,1,9,4,8,no_info,2383
3,5,5,3,2,5,9,2,8,11,10,9,2,9,3,6,no_info,2384
5,7,5,5,2,3,10,2,7,11,11,6,1,11,2,5,no_info,2385
4,8,6,6,4,7,8,7,7,10,6,5,3,8,4,7,no_info,2386
9,11,9,8,6,3,8,5,8,10,9,10,3,9,2,6,no_info,2387
5,12,5,6,3,6,11,3,5,13,6,4,1,8,5,8,no_info,2388
1,1,2,1,1,8,7,6,3,6,6,8,2,8,3,8,no_info,2389
2,5,3,3,1,10,6,2,6,12,4,9,1,6,1,7,no_info,2390
4,9,6,6,6,7,7,6,3,7,6,9,5,7,7,7,no_info,2391
4,4,5,3,2,5,8,5,7,10,9,8,3,9,2,5,no_info,2392
7,11,11,8,7,4,8,2,9,10,11,9,5,8,5,4,no_info,2393
4,6,5,4,4,8,5,6,5,7,6,7,2,9,7,9,no_info,2394
2,3,3,2,1,5,12,3,7,11,9,5,1,10,2,5,no_info,2395
5,11,6,8,8,6,8,4,5,6,6,9,6,7,6,7,no_info,2396
4,10,6,7,1,9,11,3,2,5,13,8,1,11,0,8,no_info,2397
5,10,6,7,4,6,7,7,7,10,7,11,2,10,4,9,no_info,2398
7,14,8,8,5,9,6,3,5,11,3,7,5,7,4,8,no_info,2399
4,8,5,6,6,9,9,5,4,8,4,6,4,9,9,7,no_info,2400
2,3,3,2,1,7,7,5,5,10,7,10,2,9,4,10,no_info,2401
2,3,2,2,1,5,4,5,6,2,2,5,1,7,1,6,no_info,2402
3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,no_info,2403
3,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,no_info,2404
6,11,6,6,3,7,9,3,4,8,9,6,5,9,3,6,no_info,2405
4,9,6,6,4,7,9,3,4,12,5,4,2,9,3,8,no_info,2406
3,1,5,3,3,6,7,4,8,7,6,11,3,8,5,9,no_info,2407
2,0,2,1,1,8,7,6,3,6,6,9,2,8,3,8,no_info,2408
2,2,3,3,2,8,8,6,1,5,6,9,2,9,5,10,no_info,2409
4,8,6,7,5,8,8,7,5,6,7,9,3,8,4,9,no_info,2410
3,6,5,4,5,6,7,3,2,8,6,6,2,7,10,1,no_info,2411
3,8,5,6,4,8,8,7,7,7,5,7,3,8,3,7,no_info,2412
10,14,7,8,4,6,8,5,4,7,4,6,5,9,5,7,no_info,2413
6,9,5,5,2,5,9,3,3,10,9,5,3,10,3,4,no_info,2414
1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,no_info,2415
6,8,6,6,3,4,12,3,7,12,10,5,1,11,1,5,no_info,2416
2,3,2,2,1,6,8,5,4,9,8,9,2,8,4,9,no_info,2417
5,10,4,5,3,7,8,4,3,10,5,9,4,9,7,10,no_info,2418
6,7,8,8,7,8,8,5,7,7,5,8,4,10,10,8,no_info,2419
4,3,5,5,2,8,9,7,6,6,8,9,3,8,5,9,no_info,2420
4,5,4,4,2,6,11,2,7,11,9,4,1,11,2,4,no_info,2421
4,5,5,4,3,7,7,8,5,7,6,8,2,8,3,8,no_info,2422
6,10,7,6,3,12,0,4,1,11,4,12,4,4,3,11,no_info,2423
2,9,4,7,2,7,13,0,5,7,10,8,0,8,0,8,no_info,2424
4,10,4,7,3,1,12,4,4,11,10,8,0,8,2,6,no_info,2425
2,5,3,7,5,8,6,5,1,7,6,7,6,8,5,9,no_info,2426
3,7,5,5,3,4,8,6,6,7,9,10,3,9,1,8,no_info,2427
5,7,8,5,5,9,7,3,6,10,4,7,5,8,4,9,no_info,2428
6,9,4,4,2,8,7,5,5,8,4,7,4,9,5,8,no_info,2429
2,8,3,6,2,8,8,6,9,5,6,7,0,8,9,8,no_info,2430
5,9,6,7,3,6,8,2,6,15,6,8,2,8,2,8,no_info,2431
4,5,5,4,4,8,4,4,4,9,4,10,3,6,6,6,no_info,2432
4,8,6,6,5,7,8,6,6,10,6,6,3,8,7,8,no_info,2433
3,8,5,6,3,6,11,4,6,11,9,4,2,10,3,5,no_info,2434
3,9,3,6,2,3,6,6,10,7,7,14,0,8,7,8,no_info,2435
3,6,5,4,3,5,10,4,6,10,9,5,2,9,3,5,no_info,2436
2,3,3,1,1,6,2,2,1,5,2,8,1,6,1,7,no_info,2437
3,5,4,6,4,8,9,4,2,5,8,11,2,10,5,8,no_info,2438
6,9,6,7,4,4,7,5,7,10,9,14,4,9,5,5,no_info,2439
4,9,6,6,7,9,4,4,4,9,6,9,4,7,10,9,no_info,2440
7,10,9,8,7,9,7,2,6,12,4,6,5,9,4,9,no_info,2441
5,10,7,9,8,5,6,4,4,7,6,11,5,11,8,10,no_info,2442
4,7,6,5,6,8,6,4,2,7,8,8,7,9,4,6,no_info,2443
4,4,5,3,2,5,12,2,8,11,9,4,0,10,2,4,no_info,2444
1,0,1,0,0,5,8,5,7,7,6,12,0,8,6,10,no_info,2445
3,8,3,6,2,0,2,4,6,1,0,8,0,8,0,8,no_info,2446
3,9,5,6,2,6,5,3,1,6,1,8,2,7,2,7,no_info,2447
5,11,5,8,5,3,8,7,3,6,4,11,3,8,2,11,no_info,2448
2,3,3,2,2,7,7,5,5,7,5,6,2,7,4,8,no_info,2449
6,12,6,7,3,6,8,3,6,13,7,7,2,9,3,7,no_info,2450
3,9,5,6,3,7,9,1,6,6,11,8,2,11,2,7,no_info,2451
7,10,5,5,2,6,11,5,4,11,9,4,4,11,3,10,no_info,2452
2,0,2,1,1,8,7,4,6,5,6,8,0,8,7,8,no_info,2453
9,15,6,8,5,5,7,7,4,10,7,10,5,9,5,8,no_info,2454
3,7,3,5,1,0,1,6,6,0,0,6,0,8,0,8,no_info,2455
6,9,8,8,8,7,6,5,7,7,5,9,6,5,10,3,no_info,2456
2,1,3,2,1,4,10,3,5,10,8,5,0,9,3,7,no_info,2457
4,3,5,4,2,7,6,8,8,6,5,7,3,8,4,8,no_info,2458
4,9,5,6,3,5,9,2,10,10,8,9,2,8,5,5,no_info,2459
2,11,3,8,2,15,4,4,5,13,1,8,0,7,0,8,no_info,2460
5,8,7,7,7,7,9,4,8,7,7,8,3,10,8,6,no_info,2461
2,2,3,3,2,7,7,7,6,6,6,4,2,8,3,7,no_info,2462
7,10,8,8,4,4,8,6,9,12,9,13,2,9,3,7,no_info,2463
6,9,6,7,5,6,11,3,7,11,9,5,2,12,2,4,no_info,2464
2,3,4,2,1,8,7,2,6,10,6,8,1,9,5,8,no_info,2465
4,9,6,6,2,9,5,3,1,8,1,8,2,7,2,8,no_info,2466
