0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,titok,info,ID
N,6,9,8,4,3,8,7,3,4,13,5,8,6,8,0,8,ok,no_info,1918
N,5,9,7,6,4,9,7,3,5,10,4,6,5,8,1,7,ok,no_info,1919
N,5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,1920
M,4,10,6,8,6,7,6,6,5,7,7,9,8,5,2,8,ok,no_info,1921
W,4,5,6,4,3,7,11,2,3,7,9,8,7,11,1,8,ok,no_info,1922
N,3,4,5,3,2,7,8,2,5,10,6,6,5,9,0,7,ok,no_info,1923
M,5,5,6,4,4,8,6,6,5,6,7,8,10,6,4,6,ok,no_info,1924
W,5,7,5,5,5,4,10,2,3,9,8,8,6,11,2,6,ok,no_info,1925
N,2,1,2,3,2,7,8,5,4,7,6,7,4,8,1,6,ok,no_info,1926
N,1,0,1,0,0,7,7,10,0,6,6,8,4,8,0,8,ok,no_info,1927
W,3,2,4,3,3,6,11,2,2,7,9,9,6,11,1,8,ok,no_info,1928
W,4,7,7,5,4,4,10,3,3,9,10,9,8,11,1,8,ok,no_info,1929
N,10,14,9,8,4,8,10,5,5,4,5,10,6,10,3,7,ok,no_info,1930
N,3,2,4,3,2,7,8,5,4,8,7,7,5,8,3,6,ok,no_info,1931
W,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,ok,no_info,1932
N,5,9,7,7,4,7,9,6,5,7,7,7,6,8,2,7,ok,no_info,1933
W,4,2,6,4,4,5,11,3,2,8,9,9,10,13,1,8,ok,no_info,1934
M,8,11,11,8,7,12,5,3,6,10,2,6,10,9,2,9,ok,no_info,1935
N,5,6,7,4,6,5,9,3,4,8,7,9,6,8,4,4,ok,no_info,1936
N,3,5,3,4,2,7,9,5,4,7,6,7,5,8,2,7,ok,no_info,1937
N,2,7,3,5,3,7,7,11,1,6,6,8,5,8,0,8,ok,no_info,1938
W,8,11,8,9,8,4,11,2,2,9,8,7,7,12,2,6,ok,no_info,1939
W,1,0,2,1,1,7,8,4,0,7,8,8,5,10,0,8,ok,no_info,1940
N,4,9,4,6,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1941
W,6,10,10,8,8,7,11,2,2,6,8,8,8,12,1,8,ok,no_info,1942
W,3,4,4,2,2,5,11,2,2,9,8,7,6,11,1,6,ok,no_info,1943
W,4,6,6,4,4,10,11,3,2,5,9,7,6,11,1,8,ok,no_info,1944
W,5,10,7,8,6,8,8,4,1,7,9,8,8,11,0,8,ok,no_info,1945
M,2,0,3,1,1,8,6,10,0,7,9,8,7,6,0,8,ok,no_info,1946
M,4,6,6,4,5,6,6,3,4,10,8,9,7,5,2,7,ok,no_info,1947
N,6,9,8,7,7,6,7,8,6,7,5,6,3,8,3,8,ok,no_info,1948
W,9,12,9,6,5,2,10,3,3,10,11,9,7,10,1,6,ok,no_info,1949
W,4,3,5,2,2,4,11,3,2,10,9,7,6,11,1,7,ok,no_info,1950
W,2,3,3,2,2,9,10,3,2,5,9,7,5,11,0,7,ok,no_info,1951
M,7,10,10,8,6,5,7,3,5,10,10,10,8,5,3,7,ok,no_info,1952
N,3,7,5,5,3,6,9,3,4,10,8,8,5,8,1,7,ok,no_info,1953
W,6,9,6,6,5,4,10,2,3,9,8,7,7,11,2,6,ok,no_info,1954
N,3,7,4,5,3,7,8,5,4,7,6,6,5,9,1,6,ok,no_info,1955
N,4,10,6,7,5,7,8,10,5,8,5,5,4,8,4,10,ok,no_info,1956
M,3,7,5,5,5,8,7,5,4,6,7,8,7,6,2,7,ok,no_info,1957
M,6,8,8,6,8,7,8,7,5,6,6,8,7,9,8,11,ok,no_info,1958
M,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,ok,no_info,1959
N,3,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,1960
N,4,6,5,4,3,7,8,6,5,7,6,6,5,9,1,6,ok,no_info,1961
W,4,5,6,7,4,7,8,5,2,6,8,8,8,9,0,8,ok,no_info,1962
M,4,1,5,3,3,9,6,6,4,6,7,5,8,6,2,6,ok,no_info,1963
N,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,ok,no_info,1964
N,3,9,4,6,2,7,7,14,2,5,6,8,5,8,0,8,ok,no_info,1965
W,3,3,4,5,3,10,8,4,1,6,8,8,7,10,0,8,ok,no_info,1966
M,6,10,8,7,9,7,10,6,4,7,7,9,8,10,7,11,ok,no_info,1967
N,8,12,9,7,4,8,6,2,4,13,5,8,6,8,0,7,ok,no_info,1968
M,4,5,7,4,4,8,7,2,4,9,6,8,7,5,2,7,ok,no_info,1969
N,5,11,8,8,9,6,7,3,4,8,8,9,7,10,7,6,ok,no_info,1970
M,6,9,7,7,6,8,5,11,0,7,9,8,12,4,4,8,ok,no_info,1971
N,7,8,9,7,8,7,8,5,5,7,5,7,6,9,5,4,ok,no_info,1972
N,8,11,11,8,7,4,11,3,4,10,10,8,6,8,1,7,ok,no_info,1973
N,1,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,ok,no_info,1974
W,3,6,5,4,4,7,11,2,2,7,8,8,6,11,1,8,ok,no_info,1975
W,7,7,7,5,5,6,10,4,3,8,7,7,9,13,3,4,ok,no_info,1976
N,2,3,2,2,1,6,8,5,4,8,7,7,4,8,1,6,ok,no_info,1977
M,5,9,7,7,6,7,6,3,4,10,8,9,11,5,3,9,ok,no_info,1978
M,6,9,9,6,7,9,6,2,5,9,5,7,8,6,2,8,ok,no_info,1979
N,4,5,5,5,5,7,8,4,3,6,4,8,6,8,4,7,ok,no_info,1980
N,6,10,8,8,5,7,8,6,6,7,7,6,6,9,2,6,ok,no_info,1981
W,6,8,6,6,6,4,9,2,3,9,8,8,7,11,2,6,ok,no_info,1982
W,6,5,9,8,4,8,7,5,2,7,8,8,9,9,0,8,ok,no_info,1983
M,4,4,6,3,4,8,6,2,4,9,6,8,7,5,2,8,ok,no_info,1984
M,7,9,11,6,8,4,7,3,5,11,10,11,10,9,5,7,ok,no_info,1985
M,5,8,8,6,7,9,7,2,4,9,5,7,7,7,2,8,ok,no_info,1986
N,4,7,6,5,4,6,7,6,7,7,5,9,6,7,3,7,ok,no_info,1987
N,2,3,4,2,1,9,7,3,4,10,3,6,5,9,0,7,ok,no_info,1988
N,5,10,6,8,6,7,7,13,1,6,6,8,5,8,0,8,ok,no_info,1989
W,8,9,8,7,7,5,11,3,3,9,8,7,7,12,3,6,ok,no_info,1990
W,8,9,12,8,13,7,7,5,5,6,5,8,10,9,9,8,ok,no_info,1991
N,4,7,4,5,2,7,7,14,2,4,6,8,6,8,0,8,ok,no_info,1992
W,8,9,8,6,6,5,11,3,3,9,8,7,8,11,3,6,ok,no_info,1993
W,8,9,8,7,6,2,12,2,3,10,10,8,7,11,2,7,ok,no_info,1994
M,4,5,5,3,4,8,6,6,4,7,7,8,8,5,2,7,ok,no_info,1995
N,2,5,3,4,2,7,8,5,4,7,6,7,4,8,1,7,ok,no_info,1996
M,6,8,9,6,5,10,6,3,5,9,4,6,8,6,2,8,ok,no_info,1997
M,14,15,14,8,7,6,10,5,5,4,4,11,11,13,2,8,ok,no_info,1998
W,5,10,7,8,4,5,8,5,2,7,8,8,8,9,0,8,ok,no_info,1999
N,5,10,6,8,6,7,7,6,6,7,6,8,6,7,3,8,ok,no_info,2000
N,6,11,6,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,2001
M,7,10,9,8,9,8,7,6,5,6,7,8,8,6,2,7,ok,no_info,2002
W,6,6,6,4,4,2,11,2,2,10,10,8,5,11,1,7,ok,no_info,2003
W,4,9,6,7,3,5,8,5,1,7,8,8,8,9,0,8,ok,no_info,2004
W,6,5,8,5,8,9,8,5,5,7,5,8,9,9,8,6,ok,no_info,2005
N,3,3,4,2,2,7,8,6,4,7,7,6,5,9,2,6,ok,no_info,2006
N,6,9,8,7,9,8,7,4,4,7,6,6,7,10,7,5,ok,no_info,2007
W,5,8,8,6,5,7,8,4,1,7,9,8,7,11,0,8,ok,no_info,2008
W,4,10,6,8,4,10,8,5,2,7,8,8,8,9,0,8,ok,no_info,2009
W,8,12,8,6,4,1,9,3,2,11,12,9,7,10,0,6,ok,no_info,2010
M,5,6,5,8,4,7,7,12,2,7,9,8,8,6,0,8,ok,no_info,2011
M,3,6,3,4,2,8,6,11,1,6,9,8,7,6,0,8,ok,no_info,2012
M,4,5,5,3,4,8,6,6,4,6,7,7,8,6,3,6,ok,no_info,2013
M,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,ok,no_info,2014
M,4,6,7,4,8,6,5,4,2,6,4,8,12,6,3,7,ok,no_info,2015
M,5,10,5,7,4,7,7,12,2,7,9,8,8,6,0,8,ok,no_info,2016
M,5,10,6,8,4,7,7,12,2,7,9,8,8,6,0,8,ok,no_info,2017
N,9,14,8,8,4,10,11,6,6,3,6,9,5,10,3,6,ok,no_info,2018
W,4,8,6,6,4,7,10,2,3,7,9,8,8,11,1,8,ok,no_info,2019
N,2,1,2,1,1,7,7,11,1,5,6,8,4,8,0,8,ok,no_info,2020
N,6,8,8,7,9,8,6,5,5,7,6,7,8,11,7,3,ok,no_info,2021
N,8,10,10,5,3,4,10,5,4,14,11,9,5,9,0,8,ok,no_info,2022
N,4,11,5,8,5,8,7,13,1,6,6,7,6,8,1,10,ok,no_info,2023
M,2,1,2,1,1,7,6,10,0,7,8,8,6,6,0,8,ok,no_info,2024
N,5,11,6,8,6,8,8,13,1,6,6,8,6,8,1,10,ok,no_info,2025
N,6,8,8,7,8,7,8,4,4,7,5,6,7,8,7,2,ok,no_info,2026
M,2,4,4,3,3,10,6,3,4,9,4,6,6,5,2,8,ok,no_info,2027
M,4,8,5,6,5,8,5,11,1,6,9,8,8,5,1,6,ok,no_info,2028
W,6,9,8,7,4,4,8,5,2,7,9,8,9,9,0,8,ok,no_info,2029
N,6,10,8,8,4,7,8,2,5,10,7,8,5,8,1,8,ok,no_info,2030
W,7,10,7,7,6,5,10,4,3,9,7,7,9,13,3,4,ok,no_info,2031
M,4,6,5,4,3,8,7,12,1,6,9,8,8,6,0,8,ok,no_info,2032
M,5,5,8,3,4,10,6,3,5,9,5,7,10,6,2,8,ok,no_info,2033
M,6,10,10,8,13,9,6,3,2,8,4,8,11,7,3,7,ok,no_info,2034
M,4,5,7,3,4,5,7,3,4,10,10,10,9,7,3,8,ok,no_info,2035
W,5,6,5,4,4,4,10,3,2,9,9,7,7,11,2,6,ok,no_info,2036
M,3,3,4,2,2,9,6,7,3,6,7,6,6,6,1,5,ok,no_info,2037
N,3,7,4,5,3,9,8,6,4,6,5,5,5,9,2,6,ok,no_info,2038
N,6,10,9,8,9,6,8,3,5,8,7,7,9,8,8,4,ok,no_info,2039
M,4,6,7,4,5,4,7,3,4,11,10,10,5,7,2,6,ok,no_info,2040
N,7,9,9,7,4,7,8,3,5,10,7,7,6,9,1,7,ok,no_info,2041
W,2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,8,ok,no_info,2042
W,3,3,5,5,3,7,8,4,1,7,8,8,8,10,0,8,ok,no_info,2043
N,8,15,10,8,5,12,5,2,5,12,3,7,5,6,0,8,ok,no_info,2044
M,5,9,5,6,6,8,5,11,0,6,8,8,8,6,1,6,ok,no_info,2045
W,7,11,7,8,7,2,10,2,3,10,10,8,7,11,1,7,ok,no_info,2046
W,4,5,6,8,4,4,8,5,2,7,8,8,8,10,0,8,ok,no_info,2047
W,8,8,8,6,5,3,10,3,4,11,10,8,8,10,2,6,ok,no_info,2048
W,4,3,5,5,3,8,8,5,1,7,8,8,8,9,0,8,ok,no_info,2049
M,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8,ok,no_info,2050
M,8,9,11,7,7,6,7,3,5,9,9,9,8,6,2,8,ok,no_info,2051
W,5,9,7,7,11,10,7,5,2,7,7,8,13,10,3,6,ok,no_info,2052
N,5,10,5,8,6,7,7,13,1,6,6,8,5,9,0,7,ok,no_info,2053
W,7,7,7,5,4,3,11,3,3,10,10,8,7,10,2,6,ok,no_info,2054
M,3,3,5,2,3,7,6,3,4,9,8,9,6,5,2,9,ok,no_info,2055
W,4,9,6,7,3,8,8,5,2,6,8,8,8,10,0,8,ok,no_info,2056
W,6,9,6,7,5,2,10,2,3,10,11,9,6,10,1,7,ok,no_info,2057
M,3,2,4,3,3,8,6,5,4,7,7,8,7,5,2,7,ok,no_info,2058
N,6,11,7,9,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,2059
W,6,9,6,7,7,4,9,2,3,9,8,8,7,11,2,6,ok,no_info,2060
N,3,7,5,5,5,7,8,3,4,8,7,8,6,9,5,4,ok,no_info,2061
N,6,7,8,6,7,7,8,5,4,7,5,7,7,9,6,3,ok,no_info,2062
M,5,11,6,8,4,8,7,12,2,6,9,8,8,6,0,8,ok,no_info,2063
W,4,4,5,2,3,4,11,3,2,9,9,7,6,11,1,6,ok,no_info,2064
N,5,11,6,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,2065
M,11,15,11,8,6,7,10,4,5,4,5,10,10,11,2,7,ok,no_info,2066
M,6,8,8,6,8,8,9,6,4,7,7,8,6,9,6,7,ok,no_info,2067
M,5,8,7,6,6,9,7,6,5,6,7,4,10,7,4,5,ok,no_info,2068
M,7,7,10,5,7,5,7,3,5,10,10,10,11,8,4,8,ok,no_info,2069
M,4,8,5,6,5,7,6,6,5,7,7,10,7,5,2,8,ok,no_info,2070
M,4,7,7,5,4,4,6,4,4,11,11,11,6,6,2,7,ok,no_info,2071
N,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,ok,no_info,2072
W,10,10,10,5,4,2,10,4,2,11,12,8,8,10,0,7,ok,no_info,2073
M,10,13,12,8,6,10,2,2,2,9,3,9,7,2,1,9,ok,no_info,2074
W,2,1,4,3,2,9,10,3,2,6,9,7,5,11,0,8,ok,no_info,2075
W,6,11,6,6,4,4,9,1,3,9,9,8,8,12,1,6,ok,no_info,2076
M,3,7,4,5,4,9,6,5,4,6,7,6,7,5,2,6,ok,no_info,2077
N,6,9,9,7,4,7,8,3,5,10,6,7,6,9,1,7,ok,no_info,2078
M,3,7,4,5,4,8,6,5,4,7,7,8,7,5,2,7,ok,no_info,2079
N,3,5,4,4,3,7,8,5,5,7,7,6,5,9,2,6,ok,no_info,2080
M,9,10,13,8,10,3,8,4,5,10,11,11,12,8,6,6,ok,no_info,2081
W,6,11,8,8,4,5,8,5,2,7,8,8,9,9,0,8,ok,no_info,2082
W,2,3,3,1,2,5,10,4,2,9,8,7,5,10,1,6,ok,no_info,2083
N,2,1,2,2,1,7,8,6,4,7,6,7,4,8,1,7,ok,no_info,2084
N,3,2,4,4,3,7,9,5,4,7,7,7,5,9,2,6,ok,no_info,2085
N,6,10,8,5,3,12,4,5,3,13,1,7,5,7,0,8,ok,no_info,2086
M,3,6,4,4,2,8,6,11,1,6,9,8,7,6,0,8,ok,no_info,2087
W,5,11,7,8,4,7,7,5,2,7,8,8,9,9,0,8,ok,no_info,2088
N,11,15,9,8,4,7,10,5,5,4,5,11,6,11,2,6,ok,no_info,2089
N,5,10,6,8,6,6,7,8,5,7,5,6,3,7,3,8,ok,no_info,2090
M,8,10,12,8,9,10,6,2,5,9,5,7,8,7,2,8,ok,no_info,2091
N,4,6,4,4,2,7,7,14,1,5,6,8,6,8,0,8,ok,no_info,2092
N,4,7,6,5,3,11,6,4,5,10,1,5,5,9,1,7,ok,no_info,2093
M,7,6,7,8,4,8,7,13,2,6,9,8,9,6,0,8,ok,no_info,2094
M,6,5,8,4,7,9,8,5,4,7,6,7,9,8,5,3,ok,no_info,2095
M,3,2,4,3,4,8,6,6,4,7,7,8,7,6,2,7,ok,no_info,2096
M,11,14,11,8,6,9,11,6,4,4,6,9,11,12,3,7,ok,no_info,2097
M,7,10,9,8,11,8,6,6,5,7,5,8,6,9,8,8,ok,no_info,2098
W,2,1,3,2,2,8,10,2,2,6,9,8,5,11,0,8,ok,no_info,2099
N,2,3,2,2,2,7,9,6,3,7,6,8,4,8,1,7,ok,no_info,2100
N,1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,ok,no_info,2101
W,11,11,10,6,4,6,11,2,3,7,10,6,8,12,1,7,ok,no_info,2102
W,9,10,13,9,15,8,7,5,5,7,6,8,12,10,10,4,ok,no_info,2103
N,8,12,10,6,4,3,11,6,3,14,12,9,6,10,0,8,ok,no_info,2104
M,7,8,9,7,10,7,9,4,4,7,6,7,10,7,6,5,ok,no_info,2105
W,6,9,6,4,3,2,8,2,3,9,11,9,7,9,1,6,ok,no_info,2106
N,5,8,7,6,5,7,9,5,5,7,6,6,7,8,3,7,ok,no_info,2107
M,6,7,9,6,9,6,8,5,3,6,5,8,12,8,5,8,ok,no_info,2108
N,5,10,5,8,5,7,7,13,1,6,6,8,6,9,0,6,ok,no_info,2109
M,2,1,3,2,2,8,6,6,3,7,7,9,6,5,1,8,ok,no_info,2110
N,1,0,1,1,0,7,7,10,0,5,6,8,4,8,0,8,ok,no_info,2111
M,3,3,4,5,3,7,7,12,1,8,9,8,8,6,0,8,ok,no_info,2112
W,7,9,7,7,6,5,10,3,2,9,7,7,9,13,3,4,ok,no_info,2113
M,5,9,7,6,7,7,7,5,5,6,7,9,8,6,2,8,ok,no_info,2114
W,4,7,6,5,4,10,8,4,1,7,9,8,7,10,0,8,ok,no_info,2115
M,4,5,6,3,4,8,6,6,5,6,7,8,9,6,3,7,ok,no_info,2116
N,3,7,5,5,4,7,6,6,5,7,5,9,4,8,3,7,ok,no_info,2117
N,3,3,4,5,2,7,7,14,2,5,6,8,5,8,0,8,ok,no_info,2118
N,5,11,5,8,3,7,7,15,2,4,6,8,6,8,0,8,ok,no_info,2119
N,4,9,6,6,4,7,9,2,5,9,5,6,5,8,1,7,ok,no_info,2120
M,8,10,10,6,5,9,3,3,2,9,3,10,8,1,2,9,ok,no_info,2121
N,10,13,11,7,5,7,7,3,5,13,9,9,6,8,0,8,ok,no_info,2122
N,11,13,9,7,4,6,9,4,7,3,4,11,6,10,2,7,ok,no_info,2123
W,5,5,8,8,4,9,7,5,2,6,8,8,9,9,0,8,ok,no_info,2124
W,4,6,4,4,4,3,10,2,2,10,9,7,5,11,2,6,ok,no_info,2125
M,1,0,1,0,1,8,6,8,0,6,8,8,5,7,0,8,ok,no_info,2126
W,6,7,6,5,5,6,11,4,2,8,7,6,9,12,4,5,ok,no_info,2127
M,5,7,8,5,5,8,6,2,5,9,6,8,8,6,2,8,ok,no_info,2128
N,8,11,11,8,5,7,8,3,5,10,6,7,7,7,2,7,ok,no_info,2129
M,6,10,9,8,8,8,7,2,4,9,7,8,8,6,2,8,ok,no_info,2130
W,4,6,6,4,2,5,8,4,1,7,9,8,8,9,0,8,ok,no_info,2131
W,9,10,9,5,4,3,10,3,2,10,11,8,9,12,1,6,ok,no_info,2132
W,4,6,5,4,4,4,10,3,2,9,8,7,6,11,1,7,ok,no_info,2133
W,8,12,8,6,6,9,9,4,4,6,9,6,10,9,3,6,ok,no_info,2134
N,5,8,7,6,4,6,9,2,4,9,8,8,6,7,2,7,ok,no_info,2135
W,3,4,5,3,3,9,11,3,2,5,9,8,6,11,1,8,ok,no_info,2136
W,4,6,6,4,2,7,8,4,1,7,8,8,8,9,0,8,ok,no_info,2137
N,2,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,ok,no_info,2138
N,7,10,9,8,10,6,8,3,4,8,7,8,8,10,7,4,ok,no_info,2139
M,3,5,5,3,4,7,6,3,4,9,7,8,7,6,1,8,ok,no_info,2140
M,5,6,7,4,5,9,6,2,4,9,6,7,7,6,2,7,ok,no_info,2141
N,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,ok,no_info,2142
M,5,7,7,6,8,6,8,5,3,6,5,8,10,8,5,7,ok,no_info,2143
N,7,9,9,8,10,8,7,6,5,7,6,7,9,9,8,0,ok,no_info,2144
N,3,7,4,5,3,7,8,6,5,7,6,7,5,8,1,6,ok,no_info,2145
W,8,8,10,7,12,7,7,5,5,6,6,8,10,9,9,8,ok,no_info,2146
M,1,1,2,1,1,8,6,10,0,6,8,8,6,6,0,8,ok,no_info,2147
M,4,8,4,6,5,8,6,10,1,6,8,8,7,5,0,7,ok,no_info,2148
W,7,8,7,6,6,2,10,2,3,10,10,8,7,11,2,7,ok,no_info,2149
N,5,8,8,6,4,10,7,3,5,10,2,4,5,9,1,7,ok,no_info,2150
M,3,7,4,5,3,7,7,11,1,7,9,8,8,5,0,8,ok,no_info,2151
N,3,4,5,3,2,6,9,2,4,10,7,7,5,8,1,8,ok,no_info,2152
M,7,9,10,7,6,8,6,2,5,9,6,8,10,8,3,8,ok,no_info,2153
W,6,8,6,6,4,2,10,2,3,11,11,9,6,10,2,6,ok,no_info,2154
N,5,9,8,7,4,3,10,3,4,10,10,9,5,8,1,7,ok,no_info,2155
M,3,6,4,4,4,7,5,10,0,7,8,8,6,5,0,8,ok,no_info,2156
M,4,7,6,5,4,6,6,7,5,7,8,11,8,5,2,9,ok,no_info,2157
W,5,8,8,6,5,9,11,2,3,5,9,7,10,13,1,6,ok,no_info,2158
N,7,11,9,6,4,5,8,2,4,12,7,9,6,8,0,7,ok,no_info,2159
N,4,9,6,7,7,9,7,4,4,7,6,6,5,10,6,5,ok,no_info,2160
M,7,7,10,6,10,6,9,5,3,7,5,8,12,5,6,8,ok,no_info,2161
N,5,6,8,4,4,8,8,2,5,10,4,6,5,9,1,7,ok,no_info,2162
M,6,9,8,7,6,8,6,2,5,9,6,8,8,6,2,8,ok,no_info,2163
M,3,4,4,3,3,8,6,6,4,6,7,8,7,6,2,8,ok,no_info,2164
N,6,11,8,8,5,7,9,6,5,7,7,8,6,9,1,7,ok,no_info,2165
M,4,9,5,7,6,7,5,10,1,7,8,8,6,5,0,8,ok,no_info,2166
W,2,3,4,2,2,8,11,3,1,6,8,8,6,12,0,7,ok,no_info,2167
N,2,4,4,3,2,7,9,2,4,10,6,7,5,9,0,7,ok,no_info,2168
N,4,5,6,5,5,7,8,5,3,6,5,8,6,8,4,7,ok,no_info,2169
W,4,5,7,4,4,7,11,2,2,6,9,8,7,11,0,8,ok,no_info,2170
W,3,8,5,6,4,5,10,2,3,8,9,9,7,11,1,7,ok,no_info,2171
M,5,9,8,7,8,5,7,3,4,9,9,9,7,5,2,7,ok,no_info,2172
N,3,8,3,6,3,7,7,12,1,6,6,8,5,8,0,8,ok,no_info,2173
W,2,0,2,1,1,7,8,4,0,7,8,8,6,10,0,8,ok,no_info,2174
N,5,11,7,8,6,7,6,8,5,6,4,7,4,8,3,7,ok,no_info,2175
N,5,9,8,7,5,6,9,5,5,7,7,7,6,9,1,6,ok,no_info,2176
W,1,0,2,0,0,7,8,4,0,7,8,8,5,9,0,8,ok,no_info,2177
M,4,2,5,3,3,8,6,6,4,6,7,8,7,6,2,6,ok,no_info,2178
M,5,8,7,6,5,8,6,6,6,6,7,6,9,7,3,6,ok,no_info,2179
N,3,5,5,3,2,9,7,3,5,10,3,5,5,9,1,7,ok,no_info,2180
N,3,5,6,4,3,7,9,2,5,10,6,6,5,9,1,7,ok,no_info,2181
N,4,6,5,4,3,7,8,6,6,7,7,6,6,9,2,6,ok,no_info,2182
W,4,9,6,7,3,9,8,4,1,7,8,8,8,9,0,8,ok,no_info,2183
M,7,8,10,6,7,12,6,3,5,9,2,5,9,6,2,8,ok,no_info,2184
N,2,5,3,3,2,7,8,5,4,7,6,6,5,9,1,6,ok,no_info,2185
W,5,7,5,5,5,5,10,3,2,9,8,7,6,11,2,6,ok,no_info,2186
W,2,0,2,1,1,8,8,4,0,7,8,8,6,9,0,8,ok,no_info,2187
N,6,9,9,6,5,7,9,2,5,10,5,6,6,9,1,7,ok,no_info,2188
M,6,11,9,8,7,7,6,6,6,6,7,7,10,8,3,6,ok,no_info,2189
W,2,3,3,1,2,5,10,4,2,9,8,7,5,11,1,6,ok,no_info,2190
M,6,9,7,4,3,12,2,3,2,10,3,9,6,4,1,9,ok,no_info,2191
N,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,2192
W,5,9,7,7,5,7,8,4,1,7,9,8,8,10,0,8,ok,no_info,2193
M,14,15,14,8,7,10,11,7,4,4,6,10,10,13,3,6,ok,no_info,2194
M,5,7,7,6,8,5,8,5,4,6,5,9,11,9,4,8,ok,no_info,2195
M,2,1,3,2,2,7,6,6,4,6,7,7,7,6,2,7,ok,no_info,2196
M,4,9,5,6,5,7,6,10,1,7,8,8,8,4,1,7,ok,no_info,2197
W,12,13,12,7,5,2,10,3,3,10,12,8,9,10,0,7,ok,no_info,2198
N,1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,ok,no_info,2199
M,8,10,12,8,9,4,8,3,5,10,10,10,13,8,5,8,ok,no_info,2200
N,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8,ok,no_info,2201
W,12,13,11,7,5,8,11,3,3,5,10,7,8,12,1,6,ok,no_info,2202
N,6,8,8,7,8,7,7,5,4,7,5,8,8,8,6,6,ok,no_info,2203
M,5,9,8,7,7,10,6,2,4,9,5,7,7,6,2,8,ok,no_info,2204
W,3,4,5,3,3,7,11,2,2,7,9,8,7,11,1,8,ok,no_info,2205
N,5,10,7,8,6,6,8,8,6,8,6,7,3,7,3,8,ok,no_info,2206
W,4,2,6,3,3,9,11,3,2,5,9,8,8,11,2,8,ok,no_info,2207
N,6,7,8,5,3,5,9,3,5,11,9,9,6,8,1,8,ok,no_info,2208
N,5,8,7,6,7,6,8,3,4,8,7,9,6,9,5,5,ok,no_info,2209
N,3,6,4,4,3,8,8,6,5,6,6,5,5,9,2,5,ok,no_info,2210
W,3,8,5,6,9,7,7,6,1,7,6,8,8,12,2,11,ok,no_info,2211
N,3,9,4,7,4,7,7,12,1,6,6,8,5,8,0,7,ok,no_info,2212
N,6,10,9,7,5,10,7,3,5,10,3,5,6,9,1,7,ok,no_info,2213
N,4,5,6,4,3,7,8,2,5,10,6,6,5,9,1,7,ok,no_info,2214
W,8,8,11,7,12,7,7,5,5,6,5,8,10,9,9,8,ok,no_info,2215
W,4,9,7,7,5,9,10,2,3,6,9,8,7,11,1,8,ok,no_info,2216
M,5,9,8,7,11,8,6,3,2,8,4,8,13,6,3,7,ok,no_info,2217
W,4,6,6,4,5,8,7,6,3,6,8,8,6,8,3,7,ok,no_info,2218
W,4,3,6,4,2,11,8,5,1,6,9,8,8,10,0,8,ok,no_info,2219
N,2,3,4,1,1,5,9,3,4,11,8,8,5,8,0,7,ok,no_info,2220
N,9,13,8,7,4,5,9,4,6,3,4,11,6,10,2,7,ok,no_info,2221
W,8,9,8,4,3,7,10,3,2,7,10,7,9,12,1,6,ok,no_info,2222
M,8,11,10,8,13,7,7,7,4,7,5,8,7,11,9,8,ok,no_info,2223
M,4,7,5,5,5,8,6,6,4,7,7,8,8,5,2,7,ok,no_info,2224
M,4,4,5,3,3,7,6,6,5,6,7,7,8,6,3,7,ok,no_info,2225
W,4,7,6,5,5,7,9,6,4,8,8,7,6,8,3,8,ok,no_info,2226
W,5,7,7,5,3,6,8,5,1,7,8,8,8,9,0,8,ok,no_info,2227
M,4,7,6,5,4,4,7,4,5,10,11,10,6,5,2,6,ok,no_info,2228
M,8,12,9,6,5,3,8,5,6,4,2,11,8,8,2,8,ok,no_info,2229
W,2,0,3,1,1,8,8,4,0,7,8,8,6,10,0,8,ok,no_info,2230
N,5,11,5,8,5,7,7,13,1,6,6,8,6,8,1,9,ok,no_info,2231
W,3,2,5,4,3,7,10,2,2,7,9,8,7,11,0,8,ok,no_info,2232
M,3,4,4,3,3,7,6,6,4,6,7,8,7,5,2,8,ok,no_info,2233
N,4,9,5,4,2,7,8,3,3,12,9,9,5,9,0,8,ok,no_info,2234
